# Source: https://openaq.org/#/countries/IN?_k=lp8nnq
# EPA AirNow DOS
# http://airnow.gov/index.cfm?action=airnow.global_summary
location,parameter,utc,year,month,day,hour,value,unit,duration,qcname
US Diplomatic Post: New Delhi,pm25,3/25/2016 19:30:00,2016,3,25,19,190,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/25/2016 20:30:00,2016,3,25,20,144,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/25/2016 21:30:00,2016,3,25,21,50,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/25/2016 22:30:00,2016,3,25,22,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/25/2016 23:30:00,2016,3,25,23,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 0:30:00,2016,3,26,0,36,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 1:30:00,2016,3,26,1,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 2:30:00,2016,3,26,2,15,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 3:30:00,2016,3,26,3,13,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 4:30:00,2016,3,26,4,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 5:30:00,2016,3,26,5,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 6:30:00,2016,3,26,6,10,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 7:30:00,2016,3,26,7,21,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 8:30:00,2016,3,26,8,12,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 9:30:00,2016,3,26,9,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 10:30:00,2016,3,26,10,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 11:30:00,2016,3,26,11,17,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 12:30:00,2016,3,26,12,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 13:30:00,2016,3,26,13,49,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 14:30:00,2016,3,26,14,56,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 15:30:00,2016,3,26,15,68,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 16:30:00,2016,3,26,16,75,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 17:30:00,2016,3,26,17,56,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 18:30:00,2016,3,26,18,46,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 19:30:00,2016,3,26,19,42,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 20:30:00,2016,3,26,20,43,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 21:30:00,2016,3,26,21,30,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 22:30:00,2016,3,26,22,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/26/2016 23:30:00,2016,3,26,23,39,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 0:30:00,2016,3,27,0,43,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 1:30:00,2016,3,27,1,59,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 2:30:00,2016,3,27,2,62,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 3:30:00,2016,3,27,3,46,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 4:30:00,2016,3,27,4,57,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 5:30:00,2016,3,27,5,38,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 6:30:00,2016,3,27,6,38,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 7:30:00,2016,3,27,7,24,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 8:30:00,2016,3,27,8,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 9:30:00,2016,3,27,9,15,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 10:30:00,2016,3,27,10,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 11:30:00,2016,3,27,11,14,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 12:30:00,2016,3,27,12,13,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 13:30:00,2016,3,27,13,11,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 14:30:00,2016,3,27,14,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 15:30:00,2016,3,27,15,36,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 16:30:00,2016,3,27,16,55,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 17:30:00,2016,3,27,17,89,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 18:30:00,2016,3,27,18,71,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 19:30:00,2016,3,27,19,68,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 20:30:00,2016,3,27,20,69,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 21:30:00,2016,3,27,21,64,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 22:30:00,2016,3,27,22,62,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/27/2016 23:30:00,2016,3,27,23,68,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 0:30:00,2016,3,28,0,86,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 1:30:00,2016,3,28,1,114,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 2:30:00,2016,3,28,2,216,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 3:30:00,2016,3,28,3,174,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 4:30:00,2016,3,28,4,104,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 5:30:00,2016,3,28,5,65,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 6:30:00,2016,3,28,6,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 7:30:00,2016,3,28,7,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 8:30:00,2016,3,28,8,15,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 9:30:00,2016,3,28,9,13,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 10:30:00,2016,3,28,10,18,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 11:30:00,2016,3,28,11,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 12:30:00,2016,3,28,12,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 13:30:00,2016,3,28,13,21,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 14:30:00,2016,3,28,14,33,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 15:30:00,2016,3,28,15,53,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 16:30:00,2016,3,28,16,59,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 17:30:00,2016,3,28,17,57,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 18:30:00,2016,3,28,18,58,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 19:30:00,2016,3,28,19,61,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 20:30:00,2016,3,28,20,111,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 21:30:00,2016,3,28,21,67,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 22:30:00,2016,3,28,22,120,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/28/2016 23:30:00,2016,3,28,23,89,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 0:30:00,2016,3,29,0,105,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 1:30:00,2016,3,29,1,304,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 2:30:00,2016,3,29,2,255,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 3:30:00,2016,3,29,3,200,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 4:30:00,2016,3,29,4,137,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 5:30:00,2016,3,29,5,97,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 6:30:00,2016,3,29,6,51,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 7:30:00,2016,3,29,7,35,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 8:30:00,2016,3,29,8,34,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 9:30:00,2016,3,29,9,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 10:30:00,2016,3,29,10,36,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 11:30:00,2016,3,29,11,40,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 12:30:00,2016,3,29,12,34,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 13:30:00,2016,3,29,13,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 14:30:00,2016,3,29,14,38,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 15:30:00,2016,3,29,15,82,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 16:30:00,2016,3,29,16,81,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 17:30:00,2016,3,29,17,105,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 18:30:00,2016,3,29,18,113,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 19:30:00,2016,3,29,19,118,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 20:30:00,2016,3,29,20,101,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 21:30:00,2016,3,29,21,97,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 22:30:00,2016,3,29,22,111,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/29/2016 23:30:00,2016,3,29,23,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 0:30:00,2016,3,30,0,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 1:30:00,2016,3,30,1,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 2:30:00,2016,3,30,2,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 3:30:00,2016,3,30,3,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 4:30:00,2016,3,30,4,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 5:30:00,2016,3,30,5,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 6:30:00,2016,3,30,6,-999,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 7:30:00,2016,3,30,7,45,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 8:30:00,2016,3,30,8,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 9:30:00,2016,3,30,9,30,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 10:30:00,2016,3,30,10,35,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 11:30:00,2016,3,30,11,16,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 12:30:00,2016,3,30,12,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 13:30:00,2016,3,30,13,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 14:30:00,2016,3,30,14,58,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 15:30:00,2016,3,30,15,66,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 16:30:00,2016,3,30,16,78,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 17:30:00,2016,3,30,17,103,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 18:30:00,2016,3,30,18,101,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 19:30:00,2016,3,30,19,111,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 20:30:00,2016,3,30,20,116,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 21:30:00,2016,3,30,21,111,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 22:30:00,2016,3,30,22,120,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/30/2016 23:30:00,2016,3,30,23,127,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 0:30:00,2016,3,31,0,141,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 1:30:00,2016,3,31,1,141,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 2:30:00,2016,3,31,2,182,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 3:30:00,2016,3,31,3,130,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 4:30:00,2016,3,31,4,64,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 5:30:00,2016,3,31,5,60,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 6:30:00,2016,3,31,6,37,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 7:30:00,2016,3,31,7,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 8:30:00,2016,3,31,8,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 9:30:00,2016,3,31,9,33,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 10:30:00,2016,3,31,10,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 11:30:00,2016,3,31,11,33,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 12:30:00,2016,3,31,12,42,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 13:30:00,2016,3,31,13,47,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 14:30:00,2016,3,31,14,63,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 15:30:00,2016,3,31,15,85,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 16:30:00,2016,3,31,16,108,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 17:30:00,2016,3,31,17,132,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 18:30:00,2016,3,31,18,118,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 19:30:00,2016,3,31,19,72,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 20:30:00,2016,3,31,20,65,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 21:30:00,2016,3,31,21,52,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 22:30:00,2016,3,31,22,49,µg/m³,,
US Diplomatic Post: New Delhi,pm25,3/31/2016 23:30:00,2016,3,31,23,72,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 0:30:00,2016,4,1,0,102,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 1:30:00,2016,4,1,1,259,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 2:30:00,2016,4,1,2,211,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 3:30:00,2016,4,1,3,131,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 4:30:00,2016,4,1,4,98,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 5:30:00,2016,4,1,5,94,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 6:30:00,2016,4,1,6,42,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 7:30:00,2016,4,1,7,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 8:30:00,2016,4,1,8,29,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 9:30:00,2016,4,1,9,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 10:30:00,2016,4,1,10,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 11:30:00,2016,4,1,11,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 12:30:00,2016,4,1,12,27,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 13:30:00,2016,4,1,13,26,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 14:30:00,2016,4,1,14,37,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 15:30:00,2016,4,1,15,50,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 16:30:00,2016,4,1,16,59,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 17:30:00,2016,4,1,17,54,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 18:30:00,2016,4,1,18,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 19:30:00,2016,4,1,19,34,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 20:30:00,2016,4,1,20,44,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 21:30:00,2016,4,1,21,48,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 22:30:00,2016,4,1,22,47,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/1/2016 23:30:00,2016,4,1,23,34,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 0:30:00,2016,4,2,0,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 1:30:00,2016,4,2,1,59,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 2:30:00,2016,4,2,2,63,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 3:30:00,2016,4,2,3,69,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 4:30:00,2016,4,2,4,79,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 5:30:00,2016,4,2,5,59,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 6:30:00,2016,4,2,6,45,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 7:30:00,2016,4,2,7,38,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 8:30:00,2016,4,2,8,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 9:30:00,2016,4,2,9,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 10:30:00,2016,4,2,10,34,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 11:30:00,2016,4,2,11,30,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 12:30:00,2016,4,2,12,31,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 13:30:00,2016,4,2,13,37,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 14:30:00,2016,4,2,14,63,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 15:30:00,2016,4,2,15,69,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 16:30:00,2016,4,2,16,97,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 17:30:00,2016,4,2,17,105,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 18:30:00,2016,4,2,18,109,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 19:30:00,2016,4,2,19,108,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 20:30:00,2016,4,2,20,136,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 21:30:00,2016,4,2,21,136,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 22:30:00,2016,4,2,22,130,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/2/2016 23:30:00,2016,4,2,23,131,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 0:30:00,2016,4,3,0,162,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 1:30:00,2016,4,3,1,160,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 2:30:00,2016,4,3,2,187,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 3:30:00,2016,4,3,3,206,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 4:30:00,2016,4,3,4,131,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 5:30:00,2016,4,3,5,99,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 6:30:00,2016,4,3,6,95,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 7:30:00,2016,4,3,7,86,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 8:30:00,2016,4,3,8,90,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 9:30:00,2016,4,3,9,90,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 10:30:00,2016,4,3,10,92,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 11:30:00,2016,4,3,11,90,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 12:30:00,2016,4,3,12,109,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 13:30:00,2016,4,3,13,107,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 14:30:00,2016,4,3,14,102,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 15:30:00,2016,4,3,15,99,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 16:30:00,2016,4,3,16,109,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 17:30:00,2016,4,3,17,108,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 18:30:00,2016,4,3,18,90,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 19:30:00,2016,4,3,19,96,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 20:30:00,2016,4,3,20,95,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 21:30:00,2016,4,3,21,119,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 22:30:00,2016,4,3,22,152,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/3/2016 23:30:00,2016,4,3,23,103,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 0:30:00,2016,4,4,0,102,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 1:30:00,2016,4,4,1,106,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 2:30:00,2016,4,4,2,60,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 3:30:00,2016,4,4,3,38,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 4:30:00,2016,4,4,4,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 5:30:00,2016,4,4,5,50,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 6:30:00,2016,4,4,6,67,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 7:30:00,2016,4,4,7,35,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 8:30:00,2016,4,4,8,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 9:30:00,2016,4,4,9,25,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 10:30:00,2016,4,4,10,14,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 11:30:00,2016,4,4,11,20,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 12:30:00,2016,4,4,12,30,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 13:30:00,2016,4,4,13,28,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 14:30:00,2016,4,4,14,41,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 15:30:00,2016,4,4,15,51,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 16:30:00,2016,4,4,16,58,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 17:30:00,2016,4,4,17,71,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 18:30:00,2016,4,4,18,81,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 19:30:00,2016,4,4,19,48,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 20:30:00,2016,4,4,20,57,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 21:30:00,2016,4,4,21,57,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 22:30:00,2016,4,4,22,59,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/4/2016 23:30:00,2016,4,4,23,60,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/5/2016 0:30:00,2016,4,5,0,58,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/5/2016 1:30:00,2016,4,5,1,65,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/5/2016 2:30:00,2016,4,5,2,66,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/5/2016 3:30:00,2016,4,5,3,46,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/5/2016 4:30:00,2016,4,5,4,32,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/5/2016 5:30:00,2016,4,5,5,23,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/5/2016 6:30:00,2016,4,5,6,22,µg/m³,,
US Diplomatic Post: New Delhi,pm25,4/5/2016 7:30:00,2016,4,5,7,22,µg/m³,,
